Count,sender,sender_id,receiver,receiver_id,amount,currency,Mt,year,direction,category,send region,receiver region,mx/mt
7229,Standard Chartered,SCSTSAJOP2N,Abu Dhabi Commercial Bank,ADCBMEAD03P,294218.35,USD,MT799,2021,Incoming,Loan Disbursement,South Asia,Middle East,MT
7230,JPMorgan Chase,JCJPCSPOOGD,Abu Dhabi Islamic Bank,ADIBMEAAD1L,9989.39,USD,MT103,2017,Incoming,Treasury Operations,Central Asia,Middle East,MT
7231,Bank of America,BOABAPYTBUG,Abu Dhabi Islamic Bank,ADIBMEAAD1L,31495.45,SGD,MT700,2015,Outgoing,Interbank Settlement,Asia Pacific,Middle East,MT
7232,UBS,UBSXCAE3O4P,National Bank of Fujairah,NBOFMEAE56L,10357027.0,JPY,MT940,2020,Incoming,Treasury Operations,Caribbean,Middle East,MT
7233,Morgan Stanley,MSMOAFSRT5V,Abu Dhabi Islamic Bank,ADIBMEAAD1L,1765.69,USD,MT760,2015,Outgoing,Retail Payment,Africa,Middle East,MT
7234,Goldman Sachs,GSGOAPYB7P0,Sharjah Islamic Bank,SIBSMEAWAQ7,352123.59,CAD,MT940,2016,Incoming,Treasury Operations,Asia Pacific,Middle East,MT
7235,BNP Paribas,BPBNSAGC7SV,National Bank of Umm Al Qaiwain,NBOUMEA1ILX,2207.18,SGD,MT700,2021,Incoming,FX Settlement,South Asia,Middle East,MT
7236,Emirates NBD,ENEMMEA6RXO,Emirates NBD,ENEMMEA6RXO,840166.57,USD,MT950,2022,Outgoing,Investment,Middle East,Middle East,MT
7237,Bank of America,BOABAPYTBUG,BNP Paribas,BPBNSAGC7SV,17375.9,USD,MT700,2015,Outgoing,FX Settlement,Asia Pacific,North America,MT
7238,HSBC,HSBCSAJE8V3,Abu Dhabi Commercial Bank,ADCBMEAD03P,250831.08,GBP,MT910,2020,Incoming,Trade Finance,South Asia,Middle East,MT
7239,BNP Paribas,BPBNSAGC7SV,Sharjah Islamic Bank,SIBSMEAWAQ7,643746.99,AED,MT799,2021,Incoming,Investment,South Asia,Middle East,MT
7240,First Abu Dhabi Bank,FADBMEA2699,Industrial and Commercial Bank of China,IACBCASEWNX,19702.57,USD,MT700,2020,Incoming,Investment,Middle East,Central Asia,MT
7241,Abu Dhabi Commercial Bank,ADCBMEAD03P,Sharjah Islamic Bank,SIBSMEAWAQ7,10103.49,EUR,MT700,2018,Incoming,Investment,Middle East,Middle East,MT
7242,Barclays,BBARCAJJO3R,Commercial Bank of Dubai,CBODMEA7WUU,14797.0,USD,MT950,2018,Outgoing,Corporate Payment,Caribbean,Middle East,MT
7243,First Abu Dhabi Bank,FADBMEA2699,Abu Dhabi Islamic Bank,ADIBMEAAD1L,26574.35,EUR,MT760,2019,Incoming,Corporate Payment,Middle East,Middle East,MT
7244,HSBC,HSBCSAJE8V3,JPMorgan Chase,JCJPCSPOOGD,11733.13,USD,MT760,2019,Incoming,Corporate Payment,South Asia,Asia Pacific,MT
7245,JPMorgan Chase,JCJPCSPOOGD,Emirates NBD,ENEMMEA6RXO,21689.36,USD,MT910,2023,Incoming,Treasury Operations,Central Asia,Middle East,MT
7246,UBS,UBSXCAE3O4P,Mashreq Bank,MBMAMEAE4ZY,23342.2,USD,MT799,2016,Outgoing,Retail Payment,Caribbean,Middle East,MT
7247,Bank of Tokyo-Mitsubishi UFJ,BOTUAPYWGS3,Dubai Islamic Bank,DIBDMEA5E82,57972.01,GBP,MT700,2020,Incoming,Retail Payment,Asia Pacific,Middle East,MT
7248,Bank of Tokyo-Mitsubishi UFJ,BOTUAPYWGS3,United Arab Bank,UABUMEAPCIA,9075.95,SGD,MT202,2016,Incoming,Retail Payment,Asia Pacific,Middle East,MT
7249,JPMorgan Chase,JCJPCSPOOGD,Abu Dhabi Commercial Bank,ADCBMEAD03P,29591.21,AED,MT202,2016,Outgoing,FX Settlement,Central Asia,Middle East,MT
7250,Bank of Tokyo-Mitsubishi UFJ,BOTUAPYWGS3,First Abu Dhabi Bank,FADBMEA2699,35483.28,USD,MT950,2021,Incoming,Corporate Payment,Asia Pacific,Middle East,MT
7251,Deutsche Bank,DBDEAFDWKG7,Wells Fargo,WFWENAPH7O1,106330.22,EUR,MT910,2015,Outgoing,Interbank Settlement,Africa,Central Asia,MT
7252,Morgan Stanley,MSMOAFSRT5V,National Bank of Umm Al Qaiwain,NBOUMEA1ILX,11791.68,AUD,MT940,2021,Incoming,Investment,Africa,Middle East,MT
7253,HSBC,HSBCSAJE8V3,RAK Bank,RBRAMEAANF7,31199.31,USD,MT940,2018,Outgoing,Trade Finance,South Asia,Middle East,MT
7254,Abu Dhabi Commercial Bank,ADCBMEAD03P,Sharjah Islamic Bank,SIBSMEAWAQ7,23058.47,EUR,MT799,2023,Outgoing,Retail Payment,Middle East,Middle East,MT
7255,UBS,UBSXCAE3O4P,Deutsche Bank,DBDEAFDWKG7,16058.16,USD,MT910,2020,Outgoing,FX Settlement,Caribbean,Africa,MT
7256,Bank of Tokyo-Mitsubishi UFJ,BOTUAPYWGS3,Abu Dhabi Islamic Bank,ADIBMEAAD1L,4628.24,USD,MT202,2020,Incoming,Loan Disbursement,Asia Pacific,Middle East,MT
7257,Credit Suisse,CSCREUD3JR5,Industrial and Commercial Bank of China,IACBCASEWNX,9730.66,GBP,MT799,2016,Incoming,Interbank Settlement,Europe,Asia Pacific,MT
7258,Morgan Stanley,MSMOAFSRT5V,United Arab Bank,UABUMEAPCIA,1880.39,USD,MT202,2018,Outgoing,Trade Finance,Africa,Middle East,MT
7259,Abu Dhabi Commercial Bank,ADCBMEAD03P,Sharjah Islamic Bank,SIBSMEAWAQ7,3107.57,USD,MT910,2017,Incoming,Investment,Middle East,Middle East,MT
7260,JPMorgan Chase,JCJPCSPOOGD,Commercial Bank of Dubai,CBODMEA7WUU,33327.69,USD,MT799,2017,Incoming,Treasury Operations,Central Asia,Middle East,MT
7261,Bank of America,BOABAPYTBUG,Morgan Stanley,MSMOAFSRT5V,336044.25,AED,MT202,2023,Outgoing,Loan Disbursement,Asia Pacific,Central Asia,MT
7262,BNP Paribas,BPBNSAGC7SV,RAK Bank,RBRAMEAANF7,6364.55,EUR,MT103,2022,Outgoing,Treasury Operations,South Asia,Middle East,MT
7263,Mashreq Bank,MBMAMEAE4ZY,Abu Dhabi Commercial Bank,ADCBMEAD03P,226570.83,USD,MT950,2022,Outgoing,Treasury Operations,Middle East,Middle East,MT
7264,BNP Paribas,BPBNSAGC7SV,JPMorgan Chase,JCJPCSPOOGD,21726.33,USD,MT760,2017,Outgoing,Trade Finance,South Asia,Latin America,MT
7265,Barclays,BBARCAJJO3R,National Bank of Umm Al Qaiwain,NBOUMEA1ILX,38552.4,GBP,MT700,2019,Outgoing,Corporate Payment,Caribbean,Middle East,MT
7266,Royal Bank of Canada,RBOCAPJ0UHW,Sharjah Islamic Bank,SIBSMEAWAQ7,27663.37,USD,MT940,2019,Incoming,Retail Payment,Asia Pacific,Middle East,MT
7267,Abu Dhabi Commercial Bank,ADCBMEAD03P,Sharjah Islamic Bank,SIBSMEAWAQ7,8384.38,CNY,MT799,2018,Outgoing,FX Settlement,Middle East,Middle East,MT
7268,Barclays,BBARCAJJO3R,Emirates NBD,ENEMMEA6RXO,231869.76,USD,MT910,2020,Outgoing,Corporate Payment,Caribbean,Middle East,MT
7269,Bank of America,BOABAPYTBUG,Emirates NBD,ENEMMEA6RXO,24837.91,USD,MT103,2023,Outgoing,FX Settlement,Asia Pacific,Middle East,MT
7270,Emirates NBD,ENEMMEA6RXO,Sharjah Islamic Bank,SIBSMEAWAQ7,79859.13,EUR,MT700,2022,Outgoing,Interbank Settlement,Middle East,Middle East,MT
7271,Emirates NBD,ENEMMEA6RXO,First Abu Dhabi Bank,FADBMEA2699,12688.84,AED,MT103,2015,Outgoing,Interbank Settlement,Middle East,Middle East,MT
7272,Bank of China,BOCBLAUE3HB,National Bank of Umm Al Qaiwain,NBOUMEA1ILX,59740.06,USD,MT103,2015,Incoming,FX Settlement,Latin America,Middle East,MT
7273,Deutsche Bank,DBDEAFDWKG7,Emirates NBD,ENEMMEA6RXO,22943.71,USD,MT799,2017,Outgoing,Trade Finance,Africa,Middle East,MT
7274,Goldman Sachs,GSGOAPYB7P0,Barclays,BBARCAJJO3R,2277.34,USD,MT202,2016,Incoming,Treasury Operations,Asia Pacific,South Asia,MT
7275,Bank of America,BOABAPYTBUG,Mashreq Bank,MBMAMEAE4ZY,88944.93,USD,MT760,2023,Incoming,Corporate Payment,Asia Pacific,Middle East,MT
7276,Abu Dhabi Commercial Bank,ADCBMEAD03P,Dubai Islamic Bank,DIBDMEA5E82,22602.37,USD,MT700,2017,Incoming,Corporate Payment,Middle East,Middle East,MT
7277,Abu Dhabi Commercial Bank,ADCBMEAD03P,Abu Dhabi Commercial Bank,ADCBMEAD03P,19737.26,USD,MT202,2016,Incoming,Interbank Settlement,Middle East,Middle East,MT
7278,Citibank,CCITCSAWGWT,Mashreq Bank,MBMAMEAE4ZY,51471.04,USD,MT103,2020,Outgoing,Investment,Central Asia,Middle East,MT
7279,Barclays,BBARCAJJO3R,First Abu Dhabi Bank,FADBMEA2699,262014.62,AED,MT910,2019,Outgoing,Investment,Caribbean,Middle East,MT
7280,Standard Chartered,SCSTSAJOP2N,Bank of Tokyo-Mitsubishi UFJ,BOTUAPYWGS3,384835.0,JPY,MT760,2019,Outgoing,Trade Finance,South Asia,Southeast Asia,MT
7281,Dubai Islamic Bank,DIBDMEA5E82,Sharjah Islamic Bank,SIBSMEAWAQ7,90610.03,USD,MT700,2020,Incoming,Corporate Payment,Middle East,Middle East,MT
7282,Abu Dhabi Commercial Bank,ADCBMEAD03P,Abu Dhabi Commercial Bank,ADCBMEAD03P,65517.79,CAD,MT700,2015,Incoming,Trade Finance,Middle East,Middle East,MT
7283,Goldman Sachs,GSGOAPYB7P0,Emirates NBD,ENEMMEA6RXO,11984.69,USD,MT950,2021,Outgoing,Interbank Settlement,Asia Pacific,Middle East,MT
7284,BNP Paribas,BPBNSAGC7SV,RAK Bank,RBRAMEAANF7,34031.94,EUR,MT103,2018,Incoming,Retail Payment,South Asia,Middle East,MT
7285,Goldman Sachs,GSGOAPYB7P0,Abu Dhabi Islamic Bank,ADIBMEAAD1L,28500.42,USD,MT700,2022,Outgoing,Treasury Operations,Asia Pacific,Middle East,MT
7286,Standard Chartered,SCSTSAJOP2N,Abu Dhabi Commercial Bank,ADCBMEAD03P,17651.41,EUR,MT103,2017,Outgoing,Investment,South Asia,Middle East,MT
7287,Emirates NBD,ENEMMEA6RXO,Abu Dhabi Commercial Bank,ADCBMEAD03P,544312.21,USD,MT700,2017,Outgoing,Retail Payment,Middle East,Middle East,MT
7288,JPMorgan Chase,JCJPCSPOOGD,Wells Fargo,WFWENAPH7O1,92833.64,USD,MT760,2020,Outgoing,Treasury Operations,Central Asia,Latin America,MT
7289,BNP Paribas,BPBNSAGC7SV,Mashreq Bank,MBMAMEAE4ZY,15713.9,GBP,MT700,2017,Incoming,FX Settlement,South Asia,Middle East,MT
7290,Bank of America,BOABAPYTBUG,Mashreq Bank,MBMAMEAE4ZY,72441.11,EUR,MT799,2020,Outgoing,Retail Payment,Asia Pacific,Middle East,MT
7291,Emirates NBD,ENEMMEA6RXO,Standard Chartered,SCSTSAJOP2N,27085.93,EUR,MT103,2015,Incoming,Retail Payment,Middle East,Asia Pacific,MT
7292,HSBC,HSBCSAJE8V3,JPMorgan Chase,JCJPCSPOOGD,259050.79,USD,MT799,2016,Incoming,Treasury Operations,South Asia,Asia Pacific,MT
7293,JPMorgan Chase,JCJPCSPOOGD,National Bank of Fujairah,NBOFMEAE56L,27293.39,USD,MT950,2017,Outgoing,Retail Payment,Central Asia,Middle East,MT
7294,Emirates NBD,ENEMMEA6RXO,Dubai Islamic Bank,DIBDMEA5E82,10575.65,EUR,MT940,2016,Incoming,Trade Finance,Middle East,Middle East,MT
7295,Morgan Stanley,MSMOAFSRT5V,National Bank of Umm Al Qaiwain,NBOUMEA1ILX,82846.93,EUR,MT940,2019,Outgoing,Interbank Settlement,Africa,Middle East,MT
7296,Royal Bank of Canada,RBOCAPJ0UHW,Abu Dhabi Commercial Bank,ADCBMEAD03P,28260.39,GBP,MT760,2017,Incoming,Loan Disbursement,Asia Pacific,Middle East,MT
7297,Deutsche Bank,DBDEAFDWKG7,Sharjah Islamic Bank,SIBSMEAWAQ7,5374906.0,JPY,MT103,2019,Outgoing,Investment,Africa,Middle East,MT
7298,First Abu Dhabi Bank,FADBMEA2699,JPMorgan Chase,JCJPCSPOOGD,63887.69,AED,MT950,2021,Outgoing,Treasury Operations,Middle East,Central Asia,MT
7299,Morgan Stanley,MSMOAFSRT5V,Abu Dhabi Commercial Bank,ADCBMEAD03P,9189138.0,JPY,MT950,2015,Incoming,Investment,Africa,Middle East,MT
7300,Barclays,BBARCAJJO3R,Emirates NBD,ENEMMEA6RXO,6788.4,CNY,MT940,2018,Incoming,FX Settlement,Caribbean,Middle East,MT
7301,Royal Bank of Canada,RBOCAPJ0UHW,Sharjah Islamic Bank,SIBSMEAWAQ7,12681.69,USD,MT202,2015,Outgoing,Interbank Settlement,Asia Pacific,Middle East,MT
7302,Royal Bank of Canada,RBOCAPJ0UHW,Sharjah Islamic Bank,SIBSMEAWAQ7,430816.02,AED,MT103,2020,Incoming,Corporate Payment,Asia Pacific,Middle East,MT
7303,Citibank,CCITCSAWGWT,First Abu Dhabi Bank,FADBMEA2699,32478.47,EUR,MT799,2016,Incoming,Corporate Payment,Central Asia,Middle East,MT
7304,Mashreq Bank,MBMAMEAE4ZY,Emirates NBD,ENEMMEA6RXO,3080.8,GBP,MT950,2021,Incoming,Retail Payment,Middle East,Middle East,MT
7305,Credit Suisse,CSCREUD3JR5,Commercial Bank of Dubai,CBODMEA7WUU,15777.49,GBP,MT940,2018,Incoming,Investment,Europe,Middle East,MT
7306,Dubai Islamic Bank,DIBDMEA5E82,Dubai Islamic Bank,DIBDMEA5E82,17095.38,USD,MT700,2015,Outgoing,Treasury Operations,Middle East,Middle East,MT
7307,Abu Dhabi Commercial Bank,ADCBMEAD03P,Emirates NBD,ENEMMEA6RXO,14280.92,GBP,MT760,2015,Incoming,Treasury Operations,Middle East,Middle East,MT
7308,Standard Chartered,SCSTSAJOP2N,First Abu Dhabi Bank,FADBMEA2699,5512.17,CHF,MT202,2017,Incoming,Investment,South Asia,Europe,MT
7309,Mashreq Bank,MBMAMEAE4ZY,Standard Chartered,SCSTSAJOP2N,9346.93,USD,MT202,2020,Outgoing,Treasury Operations,Middle East,Caribbean,MT
7310,Mashreq Bank,MBMAMEAE4ZY,Dubai Islamic Bank,DIBDMEA5E82,62075.9,USD,MT940,2020,Outgoing,FX Settlement,Middle East,Middle East,MT
7311,Bank of America,BOABAPYTBUG,RAK Bank,RBRAMEAANF7,550596.78,AED,MT103,2015,Incoming,Loan Disbursement,Asia Pacific,Middle East,MT
7312,Emirates NBD,ENEMMEA6RXO,Bank of Tokyo-Mitsubishi UFJ,BOTUAPYWGS3,61356.92,GBP,MT760,2018,Outgoing,Interbank Settlement,Middle East,Europe,MT
7313,Dubai Islamic Bank,DIBDMEA5E82,Abu Dhabi Islamic Bank,ADIBMEAAD1L,2027.03,USD,MT103,2021,Incoming,Interbank Settlement,Middle East,Middle East,MT
7314,JPMorgan Chase,JCJPCSPOOGD,United Arab Bank,UABUMEAPCIA,1593.25,USD,MT103,2015,Outgoing,Retail Payment,Central Asia,Middle East,MT
7315,Wells Fargo,WFWENAPH7O1,Dubai Islamic Bank,DIBDMEA5E82,100401.7,USD,MT799,2017,Incoming,FX Settlement,North America,Middle East,MT
7316,Credit Suisse,CSCREUD3JR5,Abu Dhabi Islamic Bank,ADIBMEAAD1L,397902.28,CHF,MT910,2019,Outgoing,FX Settlement,Europe,Middle East,MT
7317,Royal Bank of Canada,RBOCAPJ0UHW,Sharjah Islamic Bank,SIBSMEAWAQ7,26385.21,AED,MT950,2020,Outgoing,Treasury Operations,Asia Pacific,Middle East,MT
7318,Credit Suisse,CSCREUD3JR5,United Arab Bank,UABUMEAPCIA,268569.76,USD,MT103,2023,Outgoing,Retail Payment,Europe,Middle East,MT
7319,JPMorgan Chase,JCJPCSPOOGD,Standard Chartered,SCSTSAJOP2N,20042.33,USD,MT950,2020,Outgoing,Retail Payment,Central Asia,South Asia,MT
7320,BNP Paribas,BPBNSAGC7SV,UBS,UBSXCAE3O4P,114489.1,AED,MT760,2021,Outgoing,Investment,South Asia,Caribbean,MT
7321,Citibank,CCITCSAWGWT,Barclays,BBARCAJJO3R,1085.22,USD,MT950,2015,Outgoing,Retail Payment,Central Asia,Southeast Asia,MT
7322,Morgan Stanley,MSMOAFSRT5V,BNP Paribas,BPBNSAGC7SV,25883.97,USD,MT760,2015,Outgoing,Corporate Payment,Africa,Southeast Asia,MT
7323,Dubai Islamic Bank,DIBDMEA5E82,Bank of America,BOABAPYTBUG,3352.82,USD,MT950,2017,Incoming,Interbank Settlement,Middle East,Caribbean,MT
7324,Mashreq Bank,MBMAMEAE4ZY,National Bank of Fujairah,NBOFMEAE56L,20520.75,USD,MT910,2022,Incoming,Trade Finance,Middle East,Middle East,MT
7325,Deutsche Bank,DBDEAFDWKG7,Mashreq Bank,MBMAMEAE4ZY,69342.14,USD,MT700,2017,Outgoing,Interbank Settlement,Africa,Middle East,MT
7326,HSBC,HSBCSAJE8V3,Sharjah Islamic Bank,SIBSMEAWAQ7,36895.71,USD,MT700,2022,Incoming,Trade Finance,South Asia,Middle East,MT
7327,Dubai Islamic Bank,DIBDMEA5E82,Emirates NBD,ENEMMEA6RXO,6212368.0,JPY,MT103,2015,Incoming,Trade Finance,Middle East,Middle East,MT
7328,Bank of China,BOCBLAUE3HB,Dubai Islamic Bank,DIBDMEA5E82,286280.92,AED,MT700,2017,Outgoing,Interbank Settlement,Latin America,Middle East,MT
7329,HSBC,HSBCSAJE8V3,Sharjah Islamic Bank,SIBSMEAWAQ7,47535.97,AED,MT910,2015,Incoming,Corporate Payment,South Asia,Middle East,MT
7330,Dubai Islamic Bank,DIBDMEA5E82,Credit Suisse,CSCREUD3JR5,35767.13,USD,MT799,2018,Outgoing,Trade Finance,Middle East,Africa,MT
7331,Royal Bank of Canada,RBOCAPJ0UHW,National Bank of Fujairah,NBOFMEAE56L,16911.59,CNY,MT799,2015,Outgoing,Corporate Payment,Asia Pacific,Middle East,MT
7332,Barclays,BBARCAJJO3R,BNP Paribas,BPBNSAGC7SV,940074.87,AED,MT760,2020,Incoming,Retail Payment,Caribbean,Central Asia,MT
7333,Industrial and Commercial Bank of China,IACBCASEWNX,Emirates NBD,ENEMMEA6RXO,9532.78,GBP,MT760,2022,Outgoing,Investment,Caribbean,Middle East,MT
7334,Barclays,BBARCAJJO3R,National Bank of Fujairah,NBOFMEAE56L,23629.98,GBP,MT940,2016,Outgoing,Loan Disbursement,Caribbean,Middle East,MT
7335,BNP Paribas,BPBNSAGC7SV,Mashreq Bank,MBMAMEAE4ZY,8215.89,EUR,MT760,2020,Incoming,Investment,South Asia,Europe,MT
7336,Barclays,BBARCAJJO3R,RAK Bank,RBRAMEAANF7,5975.5,EUR,MT910,2017,Outgoing,Corporate Payment,Caribbean,Middle East,MT
7337,Bank of China,BOCBLAUE3HB,Mashreq Bank,MBMAMEAE4ZY,91502.47,GBP,MT799,2020,Outgoing,Loan Disbursement,Latin America,Middle East,MT
7338,JPMorgan Chase,JCJPCSPOOGD,HSBC,HSBCSAJE8V3,94983.15,USD,MT950,2019,Outgoing,Investment,Central Asia,South Asia,MT
7339,Bank of Tokyo-Mitsubishi UFJ,BOTUAPYWGS3,Abu Dhabi Commercial Bank,ADCBMEAD03P,8459.98,USD,MT103,2021,Outgoing,Interbank Settlement,Asia Pacific,Middle East,MT
7340,Morgan Stanley,MSMOAFSRT5V,Citibank,CCITCSAWGWT,3166.5,USD,MT910,2023,Outgoing,Corporate Payment,Africa,Southeast Asia,MT
7341,Bank of Tokyo-Mitsubishi UFJ,BOTUAPYWGS3,Goldman Sachs,GSGOAPYB7P0,71623.09,USD,MT940,2021,Outgoing,Interbank Settlement,Asia Pacific,South Asia,MT
7342,Industrial and Commercial Bank of China,IACBCASEWNX,Mashreq Bank,MBMAMEAE4ZY,18494.97,GBP,MT940,2016,Outgoing,Trade Finance,Caribbean,Middle East,MT
7343,UBS,UBSXCAE3O4P,Deutsche Bank,DBDEAFDWKG7,689841.55,AUD,MT950,2020,Incoming,Retail Payment,Caribbean,North America,MT
7344,Standard Chartered,SCSTSAJOP2N,RAK Bank,RBRAMEAANF7,721.16,GBP,MT202,2020,Outgoing,Corporate Payment,South Asia,Middle East,MT
7345,UBS,UBSXCAE3O4P,Abu Dhabi Islamic Bank,ADIBMEAAD1L,12437.38,USD,MT940,2017,Outgoing,Loan Disbursement,Caribbean,Middle East,MT
7346,Royal Bank of Canada,RBOCAPJ0UHW,Abu Dhabi Commercial Bank,ADCBMEAD03P,120374.0,JPY,MT940,2016,Outgoing,Trade Finance,Asia Pacific,Asia Pacific,MT
7347,Bank of America,BOABAPYTBUG,United Arab Bank,UABUMEAPCIA,40687.34,USD,MT950,2023,Outgoing,Interbank Settlement,Asia Pacific,Middle East,MT
7348,Deutsche Bank,DBDEAFDWKG7,JPMorgan Chase,JCJPCSPOOGD,16353.08,EUR,MT940,2020,Incoming,FX Settlement,Africa,Europe,MT
7349,Industrial and Commercial Bank of China,IACBCASEWNX,Citibank,CCITCSAWGWT,9714.79,EUR,MT700,2017,Outgoing,Investment,Caribbean,Africa,MT
7350,JPMorgan Chase,JCJPCSPOOGD,United Arab Bank,UABUMEAPCIA,1765678.0,JPY,MT799,2022,Incoming,Treasury Operations,Central Asia,Middle East,MT
7351,Goldman Sachs,GSGOAPYB7P0,Mashreq Bank,MBMAMEAE4ZY,1038001.0,JPY,MT700,2022,Outgoing,Retail Payment,Asia Pacific,Central Asia,MT
7352,First Abu Dhabi Bank,FADBMEA2699,Mashreq Bank,MBMAMEAE4ZY,3007.75,AED,MT950,2018,Incoming,FX Settlement,Middle East,Caribbean,MT
7353,Abu Dhabi Commercial Bank,ADCBMEAD03P,National Bank of Umm Al Qaiwain,NBOUMEA1ILX,3770.89,USD,MT940,2016,Incoming,Loan Disbursement,Middle East,Middle East,MT
7354,Emirates NBD,ENEMMEA6RXO,Mashreq Bank,MBMAMEAE4ZY,116424.24,EUR,MT760,2023,Incoming,Corporate Payment,Middle East,Central Asia,MT
7355,Industrial and Commercial Bank of China,IACBCASEWNX,Abu Dhabi Commercial Bank,ADCBMEAD03P,24256.25,USD,MT940,2016,Incoming,Retail Payment,Caribbean,Middle East,MT
7356,Standard Chartered,SCSTSAJOP2N,Abu Dhabi Islamic Bank,ADIBMEAAD1L,1468.82,USD,MT103,2020,Outgoing,Trade Finance,South Asia,Middle East,MT
7357,Bank of China,BOCBLAUE3HB,Commercial Bank of Dubai,CBODMEA7WUU,4789.61,GBP,MT202,2019,Outgoing,Investment,Latin America,Middle East,MT
7358,JPMorgan Chase,JCJPCSPOOGD,Barclays,BBARCAJJO3R,163544.56,EUR,MT799,2020,Incoming,Retail Payment,Central Asia,North America,MT
7359,BNP Paribas,BPBNSAGC7SV,United Arab Bank,UABUMEAPCIA,15330.05,USD,MT910,2020,Outgoing,Trade Finance,South Asia,Middle East,MT
7360,Emirates NBD,ENEMMEA6RXO,National Bank of Umm Al Qaiwain,NBOUMEA1ILX,235533.46,USD,MT700,2016,Incoming,Trade Finance,Middle East,Middle East,MT
7361,BNP Paribas,BPBNSAGC7SV,Sharjah Islamic Bank,SIBSMEAWAQ7,38222459.0,JPY,MT910,2019,Outgoing,Retail Payment,South Asia,Middle East,MT
7362,Bank of China,BOCBLAUE3HB,Abu Dhabi Commercial Bank,ADCBMEAD03P,8004.82,EUR,MT103,2015,Incoming,Retail Payment,Latin America,Middle East,MT
7363,Emirates NBD,ENEMMEA6RXO,RAK Bank,RBRAMEAANF7,174355.52,AUD,MT103,2021,Outgoing,Trade Finance,Middle East,Middle East,MT
7364,Mashreq Bank,MBMAMEAE4ZY,UBS,UBSXCAE3O4P,5165.24,CAD,MT950,2019,Incoming,Investment,Middle East,Latin America,MT
7365,JPMorgan Chase,JCJPCSPOOGD,First Abu Dhabi Bank,FADBMEA2699,2936.64,USD,MT950,2018,Incoming,Investment,Central Asia,Middle East,MT
7366,Bank of China,BOCBLAUE3HB,Abu Dhabi Islamic Bank,ADIBMEAAD1L,32663.62,USD,MT950,2019,Incoming,Interbank Settlement,Latin America,Middle East,MT
7367,Dubai Islamic Bank,DIBDMEA5E82,First Abu Dhabi Bank,FADBMEA2699,13847.61,CNY,MT103,2016,Incoming,Loan Disbursement,Middle East,Middle East,MT
7368,Credit Suisse,CSCREUD3JR5,First Abu Dhabi Bank,FADBMEA2699,2760.39,CAD,MT940,2018,Incoming,Interbank Settlement,Europe,Middle East,MT
7369,Wells Fargo,WFWENAPH7O1,Abu Dhabi Commercial Bank,ADCBMEAD03P,44720.42,USD,MT799,2019,Incoming,Retail Payment,North America,Middle East,MT
7370,Mashreq Bank,MBMAMEAE4ZY,Sharjah Islamic Bank,SIBSMEAWAQ7,123451.39,AED,MT760,2019,Outgoing,FX Settlement,Middle East,Middle East,MT
7371,Credit Suisse,CSCREUD3JR5,National Bank of Umm Al Qaiwain,NBOUMEA1ILX,11522.76,EUR,MT103,2015,Outgoing,Interbank Settlement,Europe,Middle East,MT
7372,UBS,UBSXCAE3O4P,National Bank of Fujairah,NBOFMEAE56L,5979.94,USD,MT910,2017,Outgoing,Interbank Settlement,Caribbean,Middle East,MT
7373,JPMorgan Chase,JCJPCSPOOGD,Abu Dhabi Commercial Bank,ADCBMEAD03P,135900.8,AED,MT799,2020,Incoming,FX Settlement,Central Asia,Middle East,MT
7374,HSBC,HSBCSAJE8V3,First Abu Dhabi Bank,FADBMEA2699,26086.21,EUR,MT700,2018,Outgoing,Investment,South Asia,Middle East,MT
7375,Bank of China,BOCBLAUE3HB,RAK Bank,RBRAMEAANF7,9721.81,EUR,MT700,2017,Incoming,Trade Finance,Latin America,Middle East,MT
7376,BNP Paribas,BPBNSAGC7SV,Dubai Islamic Bank,DIBDMEA5E82,54365.67,EUR,MT700,2016,Outgoing,Investment,South Asia,Middle East,MT
7377,First Abu Dhabi Bank,FADBMEA2699,Abu Dhabi Commercial Bank,ADCBMEAD03P,12728.54,GBP,MT202,2016,Incoming,Interbank Settlement,Middle East,Caribbean,MT
7378,Emirates NBD,ENEMMEA6RXO,National Bank of Fujairah,NBOFMEAE56L,2114350.0,JPY,MT700,2020,Incoming,Treasury Operations,Middle East,Middle East,MT
7379,Credit Suisse,CSCREUD3JR5,BNP Paribas,BPBNSAGC7SV,6332.28,USD,MT940,2021,Outgoing,Interbank Settlement,Europe,Caribbean,MT
7380,Goldman Sachs,GSGOAPYB7P0,First Abu Dhabi Bank,FADBMEA2699,207180.1,AUD,MT799,2023,Incoming,Retail Payment,Asia Pacific,Middle East,MT
7381,First Abu Dhabi Bank,FADBMEA2699,Wells Fargo,WFWENAPH7O1,21797.5,AUD,MT103,2015,Incoming,Treasury Operations,Middle East,Latin America,MT
7382,JPMorgan Chase,JCJPCSPOOGD,Dubai Islamic Bank,DIBDMEA5E82,2338.71,USD,MT103,2023,Outgoing,Trade Finance,Central Asia,Middle East,MT
7383,JPMorgan Chase,JCJPCSPOOGD,First Abu Dhabi Bank,FADBMEA2699,29723.92,EUR,MT202,2016,Incoming,Retail Payment,Central Asia,Middle East,MT
7384,Dubai Islamic Bank,DIBDMEA5E82,First Abu Dhabi Bank,FADBMEA2699,34871.05,EUR,MT910,2017,Outgoing,Corporate Payment,Middle East,Middle East,MT
